source,transaction,city,page,title,price_text,price_dh,surface_m2,price_m2,rooms,bedrooms,bathrooms,location,url,raw_text
mubawab,vente,Casablanca,8,Studio 2 chambres avec terrasse,1 550 000 DH,1550000.0,119,13025.21,1.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8336266/studio-2-chambres-avec-terrasse,"1 550 000 DH Studio 2 chambres avec terrasse Les princesses, Casablanca 119 m² 1 Pièce 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Découvrez cet appartement à vendre. Prix 1 550 000 DH. 2 chambres, 2 salles de bains, surface 119 m². 1 Pièces. 1er étage. Moins d'un an. Type de sol: Marbre. Résidence sécurisée et porte blindée. Le bien dispose également d'une antenne parabolique et d'un beau salon marocain traditionnel. Cet appartement est en vente à Les princesses. Bénéficiez du calme absolu avec fenêtres en double vitrage. Dispose du chauffage central. Nombreux équipements... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,Dernière opportunité à saisir. Studios Neufs Haut Standing –...,1 080 000 DH,1080000.0,42,25714.29,3.0,,1.0,,https://www.mubawab.ma/fr/a/8281103/derni%C3%A8re-opportunit%C3%A9-%C3%A0-saisir-studios-neufs-haut-standing-%E2%80%93-quartier-france-ville-tonton-ville-casablanca,"1 080 000 DH Dernière opportunité à saisir. Studios Neufs Haut Standing –... Tantonville, Casablanca 42 m² 3 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Façade extérieure Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Porte blindée Cuisine équipée Four Dernière opportunité à saisir ! Studios Neufs Haut Standing – Quartier France Ville ,Tonton Ville, Casablanca Best House Real Estate vous propose un projet exceptionnel de studios en plein cœur du très prisé quartier France Ville,Tonton Ville à Casablanca. • Livraison : immediate • Superficies disponibles : de 43 m² à 80m², avec terrasse ou balcon • Place de parking titrée incluse • Box Finitions haut de gamme : • Marbre dans les... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,"En Vente: Dernières Opportunité, Magnifique Studio Neuf de 4...",1 150 000 DH,1150000.0,42,27380.95,4.0,,1.0,,https://www.mubawab.ma/fr/a/8311030/en-vente-derni%C3%A8res-opportunit%C3%A9-magnifique-studio-neuf-de-42-m-en-vente-a-riviera-oasis-casablanca,"1 150 000 DH En Vente: Dernières Opportunité, Magnifique Studio Neuf de 4... Riviera, Casablanca 42 m² 4 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Façade extérieure Salon Marocain Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four Best House Real Estate vous propose un studio neuf très haut standing Neuf dans le quartier Riviera, Oasis à Casablanca, au sein d’un immeuble neuf, calme et hautement sécurisé. D’une superficie de 42 m², ce studio offre un cadre de vie moderne, confortable et fonctionnel, idéal pour une habitation ou investissement Locatif . Il bénéficie d’équipements de qualité et d’un environnement sécurisé, avec une excellente proximité des commodités et d... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,"Studio Neuf avec Terrasse – Quartier Les Princesses, Casabla...",1 200 000 DH,1200000.0,53,22641.51,4.0,,2.0,,https://www.mubawab.ma/fr/a/8151708/studio-neuf-avec-terrasse-%E2%80%93-quartier-les-princesses-casablanca,"1 200 000 DH Studio Neuf avec Terrasse – Quartier Les Princesses, Casabla... Les princesses, Casablanca 53 m² 4 Pièces 1 Ch. 2 Salles de bains Terrasse Garage Ascenseur Concierge Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Four Best House Real Estate vous propose ce studio neuf, situé au 4e étage dans une résidence haut standing, au calme, au cœur du quartier Les Princesses. ️ Composition : • Salon avec cuisine américaine • Chambre avec dressing • 2 salles de bain • Terrasse • Box fermé de 8 m² inclus • Place de parking Finitions modernes, résidence sécurisée, bien située Quartier central avec fort potentiel locatif Intéressé(e) ? Contactez-nous pour organis... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,Gauthier joli studio meuble a louer 1ch,8 000 DH,8000.0,55,145.45,2.0,,1.0,,https://www.mubawab.ma/fr/a/8310222/gauthier-joli-studio-meuble-a-louer-1ch,"8 000 DH Gauthier joli studio meuble a louer 1ch Gauthier, Casablanca 55 m² 2 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Meublé Salon européen Climatisation LACL.916000 GAUTHIER JOLI STUDIO MEUBLE A LOUER AVEC BALCONS Idéalement situé au cœur du quartier prisé de Gauthier, à proximité immédiate de toutes commodités, ce studio meublé allie confort, modernité et fonctionnalité. D’une superficie d’environ 55 m², il se trouve au 3ème étage d’un immeuble de bon standing, bien entretenu et sécurisé. Composition : Hall d’entrée Salon lumineux avec accès à un premier balcon Suite avec dressing, salle de... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,Appartement a vendre Roches noires,920 000 DH,920000.0,81,11358.02,5.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8317554/appartement-a-vendre-roches-noires,"920 000 DH Appartement a vendre Roches noires Roches Noires, Casablanca 81 m² 5 Pièces 2 Chambres 2 Salles de bains Garage Ascenseur Concierge Salon Marocain Salon européen Cuisine équipée Four Appartement à vendre idéalement situé dans le quartier Roches Noires, à seulement 5 minutes du centre-ville, dans un emplacement stratégique proche de toutes les commodités (commerces, transports, écoles, cafés…). Superficie :• 81 m² sur titre• Environ 86 m² en superficie réelle Composition :• 2 chambres• Double salon spacieux• Séjour / salle à manger• Cuisine équipée• 1 salle de bain• 1 toilette invités Points forts :• Appartement tr... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,Vend appartement à Maarif. Surface totale 98 m². Meublé,1 490 000 DH,1490000.0,98,15204.08,3.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8271924/vend-appartement-%C3%A0-maarif-surface-totale-98-m%C2%B2-meubl%C3%A9,"1 490 000 DH Vend appartement à Maarif. Surface totale 98 m². Meublé Burger, Casablanca 98 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Chambre rangement Meublé Façade extérieure Salon européen Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes URGENT – Appartement à vendre Maarif (prix attractif) Prix : 1 490 000 DH (opportunité à saisir rapidement) Appartement idéalement situé au Maarif, dans une résidence sécurisée avec ascenseur. Parfait pour habitation ou investissement locatif rentable. 98 m² – 2 chambres – 2 salles de bain Salon moderne lumineux (orientation Sud) Cuisine équipée Immeuble récent, aucun travaux à prévoir Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,À vendre appartement à Jnane Californie,1 900 000 DH,1900000.0,112,16964.29,4.0,3.0,2.0,Jnane Californie Californie,https://www.mubawab.ma/fr/a/8326694/%C3%A0-vendre-appartement-%C3%A0-jnane-californie,"1 900 000 DH À vendre appartement à Jnane Californie Californie, Casablanca 112 m² 4 Pièces 3 Chambres 2 Salles de bains Jardin Garage Concierge Climatisation Sécurité Cuisine équipée Micro-ondes appartement à vendre au RDC Situé dans une résidence fermée, sécurisée et très calme, cet appartement offre un cadre de vie agréable et verdoyant Très bonne orientation Sud-Est, garantissant luminosité naturelle et ensoleillement optimal ️ Caractéristiques du bien : Surface : 112 m² Place de garage titrée : 18 m² 2 accès garage Salon lumineux avec vue sur le jardin 3 chambres, dont une suite parentale avec salle de bain Salle d’eau... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,8,Vente d'un studio à Oasis,1 190 000 DH,1190000.0,65,18307.69,2.0,1.0,1.0,Oasis Oasis,https://www.mubawab.ma/fr/a/8326459/vente-d-un-studio-%C3%A0-oasis,"1 190 000 DH Vente d'un studio à Oasis Oasis, Casablanca 65 m² 2 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Concierge Meublé Climatisation Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes À VENDRE – Joli Studio Meublé Quartier Oasis Superficie totale : 65 m² ️ 42 m² habitables ️ 10 m² de box titré Place de garage titrée ️ Studio entièrement meublé ️ 1 chambre 1 salle de bain Balcon avec vue dégagée ️ Orientation Sud-Ouest (une seule façade) Situé au 3ᵉ étage d’un immeuble de 3 étages ️ Ascenseur Interphone ️ Climatisation centralisée Chauffe-eau électrique Charges syndic : 3 600 DH / an Vous cherchez un investissement rentab... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Appartement à vendre à Aïn Sebaâ. 3 chambres agréables,980 000 DH,980000.0,98,10000.0,4.0,3.0,2.0,,https://www.mubawab.ma/fr/pa/8286567/appartement-%C3%A0-vendre-%C3%A0-a%C3%AFn-seba%C3%A2-3-chambres-agr%C3%A9ables,"980 000 DH Appartement à vendre à Aïn Sebaâ. 3 chambres agréables Aïn Sebaâ, Casablanca 98 m² 4 Pièces 3 Chambres 2 Salles de bains Garage Ascenseur Concierge Chambre rangement Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Sécurité Cuisine équipée Four Découvrez cet appartement à vendre. Prix 980 000 DH. 4 pièces, 2 salles de bains, superficie 98 m². 3 chambres à coucher. Nouveau. Résidence sécurisée. Superbe salon marocain et antenne parabolique. Cet appartement est proposé à la vente à Aïn Sebaâ. Ascenseur et garage dans la résidence. Confort et sécurité avec service de conciergerie et climatisation. Contactez-nous pour visiter cet appartement à vendre à Casablanca. Spacieux salon europ... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Appartement à l'achat à Hay Hassani. 3 belles chambres,1 500 000 DH,1500000.0,101,14851.49,4.0,3.0,2.0,,https://www.mubawab.ma/fr/pa/7938270/appartement-%C3%A0-l-achat-%C3%A0-hay-hassani-3-belles-chambres,"1 500 000 DH Appartement à l'achat à Hay Hassani. 3 belles chambres Hay Hassani, Casablanca 101 m² 4 Pièces 3 Chambres 2 Salles de bains Piscine Sécurité Au cœur de Casablanca, à 5 min du Morocco Mall, se dresse le projet immobilier ANAÉ, une véritable ode à l’excellence résidentielle. Signé Héritage Immobilier, ce projet est le fruit d’une passion pour le bien-être et le mieux-vivre. Plus qu’un simple ensemble résidentiel, ANAÉ est une réponse concrète aux besoins des citadins qui recherchent à la fois fonctionnalité et proximité. Verdure et bleu océanique, confort et tranquillité, équipements e... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Vente d'un bel appartement à Hermitage. Surface totale 50 m²,1 100 000 DH,1100000.0,50,22000.0,2.0,,,,https://www.mubawab.ma/fr/pa/8334335/vente-d-un-bel-appartement-%C3%A0-hermitage-surface-totale-50-m%C2%B2,"1 100 000 DH Vente d'un bel appartement à Hermitage. Surface totale 50 m² Hermitage, Casablanca 50 m² 2 Pièces Garage Ascenseur Concierge Antenne parabolique Climatisation Sécurité Présentation : SOLARIS est une résidence moderne en R+4 implantée à Anoual, dans un secteur dynamique en pleine évolution à Casablanca. Conçue avec une approche architecturale soignée, elle se distingue par une orientation Sud-Ouest offrant une luminosité naturelle et optimale tout au long de la journée.Le projet comprend des appartements de type F3 et F4, pensés pour répondre aux différents besoins des familles et des ménages en quête d’espace e... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,EXCLUSIVITE_Bel appartement en étage élevé,2 350 000 DH,2350000.0,120,19583.33,3.0,2.0,2.0,,https://www.mubawab.ma/fr/a/8195996/exclusivite-bel-appartement-en-%C3%A9tage-%C3%A9lev%C3%A9,"2 350 000 DH EXCLUSIVITE_Bel appartement en étage élevé Racine, Casablanca 120 m² 3 Pièces 2 Chambres 2 Salles de bains Terrasse Garage Ascenseur Concierge Chambre rangement Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Cuisine équipée Four À vendre – Bel appartement en étage élevé à proximité de la Place des Iris Situé au dernier étage d’une résidence bien entretenue, cet appartement lumineux et traversant offre un cadre de vie agréable, baigné de soleil toute la journée. Il se compose comme suit : • Un hall d’entrée, • Un salon spacieux donnant sur une terrasse ensoleillée, • Une suite parentale avec balcon privé et salle de bain avec douche, • Une deuxième chambre a... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Exclusivité: Appartement de standing CALIFORNIE,3 500 000 DH,3500000.0,200,17500.0,5.0,3.0,3.0,,https://www.mubawab.ma/fr/a/8258462/exclusivit%C3%A9-appartement-de-standing-californie,"3 500 000 DH Exclusivité: Appartement de standing CALIFORNIE Californie, Casablanca 200 m² 5 Pièces 3 Chambres 3 Salles de bains Jardin Terrasse Garage Ascenseur Piscine Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Climatisation Chauffage central Sécurité Double vitrage Cuisine équipée Four Exclusivité casa immo store Appartement de standing – Quartier Californie Situé en plein cœur du prestigieux quartier Californie, au sein d’une résidence sécurisée avec piscine, cet appartement de haut standing offre des prestations modernes et des volumes remarquables. Il se compose de : Un double salon avec une hauteur sous plafond remarquable, ouvrant sur une belle terrasse Une salle d’eau moderne pour les invités Une cuisine équipée av... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Studio avec grande terrasse plein sud– Oasis,1 330 000 DH,1330000.0,73,18219.18,2.0,1.0,1.0,,https://www.mubawab.ma/fr/a/8176218/studio-avec-grande-terrasse-plein-sud%E2%80%93-oasis,"1 330 000 DH Studio avec grande terrasse plein sud– Oasis Oasis, Casablanca 73 m² 2 Pièces 1 Ch. 1 Salle de bain Terrasse Garage Ascenseur Piscine Concierge Meublé Façade extérieure Salon Marocain Salon européen Climatisation Chauffage central Sécurité Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes À vendre – Superbe appartement 1 chambre avec terrasse plein sud – Oasis Idéalement situé au cœur du très recherché quartier Oasis, ce bel appartement de 73 m² offre un cadre de vie confortable, lumineux et parfaitement optimisé. Son véritable atout : une magnifique terrasse plein sud, sans vis-à-vis, aménagée avec une pergola bioclimatique, créant un véritable espace de vie extérieur, agréable en toute saison. Vendu entièrement meublé, l’appa... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Appartement à vendre à Oasis. 1 chambre. Fenêtres avec doubl...,1 180 000 DH,1180000.0,50,23600.0,1.0,1.0,1.0,,https://www.mubawab.ma/fr/a/8333422/appartement-%C3%A0-vendre-%C3%A0-oasis-1-chambre-fen%C3%AAtres-avec-double-vitrage-et-porte-blind%C3%A9e,"1 180 000 DH Appartement à vendre à Oasis. 1 chambre. Fenêtres avec doubl... Oasis, Casablanca 50 m² 1 Pièce 1 Ch. 1 Salle de bain Garage Ascenseur Concierge Façade extérieure Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes Achetez votre appartement. Prix 1 180 000 DH. 1 salle de bains, superficie de 50 m². 1 Pièces. 1 chambre. Projet neuf. Décoration traditionnelle avec beau salon marocain. Le bien est également équipé d'une antenne parabolique et d'une porte blindée. La résidence est sécurisée. Cet appartement est en vente à Oasis. Confort et sécurité avec service de conciergerie, cheminée et climatisation. Parfaitement équipé avec chauffage central et double vit... Contacter Appelez WhatsApp"
mubawab,vente,Casablanca,9,Studio premium à saisir,1 350 000 DH,1350000.0,56,24107.14,1.0,1.0,1.0,saisir Palmier,https://www.mubawab.ma/fr/a/8339230/studio-premium-%C3%A0-saisir,"1 350 000 DH Studio premium à saisir Palmier, Casablanca 56 m² 1 Pièce 1 Ch. 1 Salle de bain Garage Ascenseur Concierge Salon Marocain Salon européen Antenne parabolique Cheminée Climatisation Chauffage central Sécurité Double vitrage Porte blindée Cuisine équipée Réfrigérateur Four Machine à laver Micro-ondes Affaire à saisir pour cet appartement à vendre. Prix 1.35 mdhs 1 salle de bains, superficie de 56 m². 1 Pièces. 1 chambre. 3ème étage. Moins d'un an. Revêtement: Marbre. Décoration traditionnelle avec beau salon marocain. Le bien est également équipé d'une antenne parabolique et d'une porte blindée. La résidence est sécurisée. Idéal si vous souhaitez acheter un appartement à Palmier. Confort et sécurité avec service de conciergerie, cheminée et... Contacter Appelez WhatsApp"
