category,osm_id,osm_type,name,subtype,lat,lon,address,city,phone,website,dist_motorway_m,dist_primary_m,dist_secondary_m,road_accessibility_score
banque_finance,5691535070,node,BMCI البنك المغربي للتجارة والصناعة,bank,33.5964999,-7.6126859,Avenue des Forces Armées Royales,,,,8584.0,22.0,281.0,0.765
banque_finance,5691622252,node,Crédit Agricole du Maroc القرض الفلاحي للمغرب,bank,33.5754119,-7.6421012,,,,,7601.0,205.0,14.0,0.477
banque_finance,5692956393,node,Banque Populaire البنك الشعبي,bank,33.5814733,-7.6334903,Boulevard Brahim Roudani شارع ابراهيم الروداني,,,,8009.0,17.0,138.0,0.773
banque_finance,5692956419,node,Bank of Africa ⵍⴱⴰⵏⴽ ⵏ ⴰⴼⵔⵉⵇⵢⴰ بنك أفريقيا,bank,33.5731453,-7.64539,,,,,7483.0,240.0,21.0,0.465
banque_finance,5692969072,node,Attijarawafa Bank,bank,33.5838805,-7.631629,Boulevard Ibrahim Roudani,,,,8231.0,21.0,195.0,0.766
banque_finance,5692969075,node,Attijariwafa Bank التجاري وفا بنك,bank,33.5799499,-7.6354256,Boulevard Ibrahim Roudani,,,,7890.0,28.0,67.0,0.755
banque_finance,5693101476,node,Saham Bank سهام بنك,bank,33.5737387,-7.6703936,Boulevard Sidi Abderrahmane شارع سيدي عبد الرحمان,,,,7254.0,426.0,21.0,0.465
banque_finance,5693256291,node,Saham Bank سهام بنك,bank,33.56944,-7.6522511,Boulevard Yacoub El Mansour شارع يعقوب المنصور,,,,6943.0,477.0,42.0,0.43
banque_finance,5699706922,node,Credit Agricole Du Maroc,bank,33.5526199,-7.6911432,P3014,,,,5328.0,2018.0,12.0,0.48
banque_finance,5699812220,node,Saham Bank سهام بنك,bank,33.5659424,-7.6834506,Route Sidi Al Khadir,,,,6531.0,761.0,15.0,0.475
banque_finance,5699820025,node,Banque Populaire البنك الشعبي,bank,33.5641768,-7.6832521,Route Sidi Al Khadir,,,,6335.0,947.0,13.0,0.478
banque_finance,5699921767,node,Crédit Agricole du Maroc القرض الفلاحي للمغرب,bank,33.5545054,-7.700213,Route Oulfa,,,,5869.0,1647.0,16.0,0.473
banque_finance,5723489360,node,Attijariwafa bank التجاري وفا بنك,bank,33.5959945,-7.6519255,Avenue Ahmed Charci شارع أحمد الشرسي,,,,9850.0,995.0,24.0,0.46
banque_finance,6260970490,node,,bank,33.6006787,-7.6345443,,,,,10099.0,410.0,12.0,0.48
banque_finance,6260970986,node,WafaCash,bureau_de_change,33.6009414,-7.6358559,,,,,10168.0,294.0,19.0,0.468
banque_finance,6260970987,node,,bank,33.6008444,-7.6373098,,,,,10186.0,160.0,18.0,0.544
banque_finance,6260970988,node,Bank of Africa ⵍⴱⴰⵏⴽ ⵏ ⴰⴼⵔⵉⵇⵢⴰ بنك أفريقيا,bank,33.6007911,-7.6387602,,,,,10211.0,28.0,45.0,0.755
banque_finance,6260971189,node,,bank,33.6008182,-7.6374613,,,,,10187.0,146.0,21.0,0.566
banque_finance,6345330801,node,Attijari Wafa Bank,bank,33.6006636,-7.6381159,,,,,10184.0,83.0,22.0,0.667
banque_finance,6411469918,node,Saham Bank سهام بنك,atm,33.5341286,-7.7258915,,,,,5283.0,1178.0,71.0,0.382
banque_finance,6416165985,node,,bureau_de_change,33.5940909,-7.6252278,,,,,8993.0,137.0,130.0,0.581
banque_finance,6593324931,node,,bureau_de_change,33.5291267,-7.6491179,,,,,2918.0,314.0,30.0,0.45
banque_finance,6593325142,node,Wafasalaf,bank,33.5256898,-7.6504354,,,,,2545.0,715.0,35.0,0.442
banque_finance,6732400485,node,التجاري وافا بنك,bank,33.5782838,-7.6256503,Boulevard Abdelmoumen,,,,7517.0,592.0,21.0,0.465
banque_finance,6770445989,node,Crédit Agricole du Maroc القرض الفلاحي للمغرب,bank,33.5926933,-7.6072524,,,,,7971.0,325.0,40.0,0.433
banque_finance,6772993985,node,Bank of Africa ⵍⴱⴰⵏⴽ ⵏ ⴰⴼⵔⵉⵇⵢⴰ بنك أفريقيا,bank,33.5953971,-7.5072065,,,,,3485.0,519.0,404.0,0.0
banque_finance,7168801065,node,,bank,33.6132382,-7.4932262,,,,,4061.0,424.0,15.0,0.475
banque_finance,7168971478,node,Dar al amane,bank,33.6158922,-7.4979153,,,,,4330.0,13.0,168.0,0.779
banque_finance,7168971479,node,Attijariwafa Bank التجاري وفا بنك,bank,33.616082,-7.4972582,,,,,4265.0,23.0,231.0,0.763
banque_finance,7169363037,node,Saham Bank سهام بنك,bank,33.619428,-7.4861806,,,,,3175.0,306.0,17.0,0.472
banque_finance,7169432351,node,BMCI البنك المغربي للتجارة والصناعة,bank,33.6066423,-7.5185961,,,,,5014.0,310.0,15.0,0.475
banque_finance,7169432359,node,Saham Bank سهام بنك,bank,33.6083989,-7.5217152,,,,,5309.0,35.0,118.0,0.744
banque_finance,7169432366,node,Attijariwafa Bank التجاري وفا بنك,bank,33.6077134,-7.5232862,,,,,5303.0,25.0,282.0,0.76
banque_finance,7350502985,node,Crédit du Maroc مصرف المغرب,bank,33.5926613,-7.6320657,,,,,9195.0,21.0,176.0,0.766
banque_finance,7350502986,node,Attijariwafa Bank التجاري وفا بنك,bank,33.5925775,-7.6322235,,,,,9189.0,21.0,182.0,0.766
banque_finance,7881247186,node,,bureau_de_change,33.5525222,-7.7033196,,,,,5767.0,1599.0,1.0,0.498
banque_finance,7992771085,node,MARINA CHANGE succursale,bureau_de_change,33.5995097,-7.6483642,Boulevard TanTan,,+212 6 73 10 43 71,http://info@marinachange.info,10291.0,575.0,37.0,0.438
banque_finance,8036420403,node,Dislog جنب,bureau_de_change,33.5322482,-7.6093566,,,,,2257.0,290.0,129.0,0.336
banque_finance,8756312690,node,Attijariwafa Bank التجاري وفا بنك,bank,33.5744172,-7.6468079,,,,,7602.0,250.0,170.0,0.4
banque_finance,8758665515,node,Attijariwafa Bank,bank,33.5917578,-7.6407851,,,,,9288.0,262.0,21.0,0.465
banque_finance,9031884717,node,البريد بنك وكالة افريقيا,bank,33.5544315,-7.5877488,Boulevard Abdellah Senhaji,,,,3386.0,312.0,14.0,0.477
banque_finance,9165452076,node,DWC - Bureau de change,bureau_de_change,33.5949513,-7.678057,Boulevard de la Corniche شارع الكورنيش,,+212 5 22 79 83 82,https://dwc-bureau-de-change.business.site/?m=true,9650.0,364.0,17.0,0.472
banque_finance,9621158189,node,Crédit du Maroc مصرف المغرب,bank,33.5779461,-7.6252767,,,,,7475.0,620.0,18.0,0.47
banque_finance,10029643517,node,CIH Bank,bank,33.5997025,-7.5817349,Bd Zubayr Ibn Al Awak,,+212 5 22 41 90 01,,7772.0,149.0,165.0,0.562
banque_finance,10119134949,node,Crédit du Maroc,bank,33.5726638,-7.5530243,,,,,3831.0,540.0,27.0,0.455
banque_finance,10119172494,node,CIH Bank (القرض العقاري والسياحي),bank,33.5708159,-7.5559824,,,+212 5 22 70 77 72; +212 5 22 70 77 00,,3827.0,695.0,25.0,0.458
banque_finance,10173677596,node,Saham Bank سهام بنك,bank,33.5950857,-7.6513291,,,,,9759.0,885.0,35.0,0.442
banque_finance,10215777417,node,,bureau_de_change,33.5932918,-7.6312131,,,,,9249.0,20.0,152.0,0.768
banque_finance,10292637409,node,AttijariWafaBank Siege,bank,33.5901118,-7.6260227,,,,,8688.0,539.0,17.0,0.472
banque_finance,10292878720,node,Saham Bank سهام بنك,atm,33.594833,-7.614445,,,,,8506.0,203.0,306.0,0.475
banque_finance,10296749916,node,,atm,33.5549151,-7.6316083,,,,,5126.0,8.0,46.0,0.787
banque_finance,10540002309,node,CIH BANK,bank,33.5913073,-7.6352058,,,,,9109.0,14.0,238.0,0.778
banque_finance,10570079009,node,,atm,33.5362076,-7.7291857,,,,,5663.0,1271.0,439.0,0.0
banque_finance,10584390105,node,,atm,33.5504501,-7.5977387,,,,,3679.0,674.0,60.0,0.4
banque_finance,10599837505,node,,bank,33.550215,-7.5982153,,,,,3697.0,725.0,34.0,0.443
banque_finance,10679505505,node,التجاري وفا بنك,bank,33.5701263,-7.5603711,Boulevard Al Aqid El Allam,,,,3937.0,391.0,13.0,0.478
banque_finance,10899907086,node,Banque BMCE,atm,33.5764747,-7.7055148,,,,,8292.0,159.0,42.0,0.546
banque_finance,11067495005,node,,atm,33.5980974,-7.613788,,,,,8789.0,95.0,98.0,0.648
banque_finance,11214369150,node,Umnia Bank أمنية بنك,bank,33.5752983,-7.6021309,,,,,6058.0,275.0,12.0,0.48
banque_finance,11214412784,node,الخزينة العامة للمملكة,bank,33.5679588,-7.6051588,,,,,5557.0,602.0,28.0,0.453
banque_finance,11214425803,node,BMCI BANK,bank,33.5709152,-7.5969338,,,,,5391.0,22.0,103.0,0.765
banque_finance,11388157669,node,Al Barid,bank,33.5945757,-7.6130533,,,,,8416.0,214.0,374.0,0.458
banque_finance,11410362890,node,,atm,33.5942809,-7.6788478,,,,,9583.0,314.0,29.0,0.452
banque_finance,11410362976,node,Saham Bank سهام بنك,atm,33.5967506,-7.6700445,,,,,9812.0,173.0,23.0,0.523
banque_finance,11410363078,node,,atm,33.5960709,-7.6765149,,,,,9763.0,423.0,19.0,0.468
